obs_id,date,place,species,determinavit_cf,municipality.id,municipality.name,municipality_expert,srid,x,y,geometry,xy_type,xy_precision,geo_expert,altitude_min,altitude_max,altitude_expert,supplements.obs_type
10900312,08/13/21 11:20 AM,Pfeidli-forest-6,Erigeron annuus,-,733,Bruegg,SP,4326,7.27475745,47.12172494,POINT(7.27475745 47.12172494),GM,3,O,435,,SP,
10900311,08/13/21 11:21 AM,Pfeidli-forest-6,Galeopsis tetrahit,-,733,Bruegg,SP,4326,7.2748385,47.12165093,POINT(7.2748385 47.12165093),GM,3,O,435,,SP,
10900310,08/13/21 11:21 AM,Pfeidli-forest-6,Plantago major,-,733,Bruegg,SP,4326,7.27483054,47.1216534,POINT(7.27483054 47.1216534),GM,3,O,435,,SP,
10900309,08/13/21 11:37 AM,Pfeidli-forest-6,Rumex sanguineus,-,733,Bruegg,SP,4326,7.27441672,47.12191458,POINT(7.27441672 47.12191458),GM,3,O,435.1,,SP,
10900308,08/13/21 11:38 AM,Pfeidli-forest-6,Viola reichenbachiana,-,733,Bruegg,SP,4326,7.27452837,47.12180913,POINT(7.27452837 47.12180913),GM,3.5,O,435,435.1,SP,
10900307,08/13/21 11:39 AM,Pfeidli-forest-6,Scrophularia nodosa,-,733,Bruegg,SP,4326,7.27449643,47.12178629,POINT(7.27449643 47.12178629),GM,3.5,O,435.1,,SP,
10900306,08/15/21 11:04 AM,Laengholz-forest-15,Conyza canadensis,-,371,Biel/Bienne,SP,4326,7.28298672,47.13899275,POINT(7.28298672 47.13899275),GM,20,O,443.7,447.5,SP,
10900305,08/15/21 11:04 AM,Laengholz-forest-15,Circaea lutetiana,-,733,Bruegg,SP,4326,7.28364729,47.13852227,POINT(7.28364729 47.13852227),GM,7.5,O,446.2,448.6,SP,
10900304,08/15/21 11:04 AM,Laengholz-forest-15,Plantago major,-,733,Bruegg,SP,4326,7.28364729,47.13852227,POINT(7.28364729 47.13852227),GM,5.5,O,446.3,448.6,SP,
10900303,08/15/21 11:04 AM,Laengholz-forest-15,Trifolium repens,-,733,Bruegg,SP,4326,7.28362114,47.13851561,POINT(7.28362114 47.13851561),GM,4,O,446.3,448.6,SP,
10900302,08/15/21 11:04 AM,Laengholz-forest-15,Bellis perennis,-,733,Bruegg,SP,4326,7.28362114,47.13851561,POINT(7.28362114 47.13851561),GM,4,O,446.3,448.6,SP,
10900301,08/15/21 11:05 AM,Laengholz-forest-15,Galeopsis cf. tetrahit,CF,733,Bruegg,SP,4326,7.28360346,47.13853292,POINT(7.28360346 47.13853292),GM,3,O,446.3,448.6,SP,
10900300,08/15/21 11:05 AM,Laengholz-forest-15,Epilobium hirsutum,-,733,Bruegg,SP,4326,7.28360346,47.13853292,POINT(7.28360346 47.13853292),GM,3,O,446.3,448.6,SP,
10900299,08/15/21 11:08 AM,Laengholz-forest-15,Epilobium cf. parviflorum,CF,733,Bruegg,SP,4326,7.28365718,47.13850727,POINT(7.28365718 47.13850727),GM,2.5,O,446.3,448.6,SP,
10900298,08/15/21 11:09 AM,Laengholz-forest-15,Geranium robertianum,-,733,Bruegg,SP,4326,7.28354059,47.13848879,POINT(7.28354059 47.13848879),GM,2.5,O,448.6,,SP,
10900297,08/15/21 11:09 AM,Laengholz-forest-15,Medicago lupulina,-,733,Bruegg,SP,4326,7.28354059,47.13848879,POINT(7.28354059 47.13848879),GM,2,O,448.6,,SP,
10900296,08/15/21 11:09 AM,Laengholz-forest-15,Tussilago farfara,-,733,Bruegg,SP,4326,7.28354059,47.13848879,POINT(7.28354059 47.13848879),GM,3,O,448.6,,SP,
10900295,08/15/21 11:09 AM,Laengholz-forest-15,Lapsana communis,-,733,Bruegg,SP,4326,7.28354059,47.13848879,POINT(7.28354059 47.13848879),GM,3,O,448.6,,SP,
10900294,08/15/21 11:10 AM,Laengholz-forest-15,Salix caprea,-,733,Bruegg,SP,4326,7.28354059,47.13848879,POINT(7.28354059 47.13848879),GM,2.5,O,448.6,,SP,
10900293,08/15/21 11:10 AM,Laengholz-forest-15,Verbena officinalis,-,733,Bruegg,SP,4326,7.28354059,47.13848879,POINT(7.28354059 47.13848879),GM,3,O,448.6,,SP,
10900292,08/15/21 11:11 AM,Laengholz-forest-15,Rumex obtusifolius,-,733,Bruegg,SP,4326,7.28349726,47.13848707,POINT(7.28349726 47.13848707),GM,2,O,448.6,,SP,
10900291,08/15/21 11:11 AM,Laengholz-forest-15,Solidago canadensis aggr.,-,733,Bruegg,SP,4326,7.28349726,47.13848707,POINT(7.28349726 47.13848707),GM,2.5,O,448.6,,SP,
10900290,08/15/21 11:11 AM,Laengholz-forest-15,Rubus sp.,-,733,Bruegg,SP,4326,7.28346398,47.13847768,POINT(7.28346398 47.13847768),GM,2.5,O,448.6,,SP,
10900289,08/15/21 11:12 AM,Laengholz-forest-15,Erigeron annuus,-,733,Bruegg,SP,4326,7.2834437,47.1384703,POINT(7.2834437 47.1384703),GM,2.5,O,448.6,,SP,
10900288,08/15/21 11:12 AM,Laengholz-forest-15,Sonchus asper,-,733,Bruegg,SP,4326,7.28345828,47.13848552,POINT(7.28345828 47.13848552),GM,2.5,O,448.6,,SP,
10900287,08/15/21 11:14 AM,Laengholz-forest-15,Oxalis dillenii,-,733,Bruegg,SP,4326,7.28352902,47.13849771,POINT(7.28352902 47.13849771),GM,2.5,O,448.6,,SP,
10900286,08/15/21 11:15 AM,Laengholz-forest-15,Polygonum persicaria,CF,733,Bruegg,SP,4326,7.28355962,47.13848719,POINT(7.28355962 47.13848719),GM,10,O,446.3,448.6,SP,
10900285,08/15/21 11:16 AM,Laengholz-forest-15,Anagallis arvensis,-,733,Bruegg,SP,4326,7.28352869,47.13847391,POINT(7.28352869 47.13847391),GM,2.5,O,448.6,,SP,
10900284,08/15/21 11:17 AM,Laengholz-forest-15,Lactuca cf. serriola,CF,733,Bruegg,SP,4326,7.28356113,47.13844901,POINT(7.28356113 47.13844901),GM,3,O,448.6,,SP,
10900283,08/15/21 11:17 AM,Laengholz-forest-15,Trifolium cf. medium,CF,733,Bruegg,SP,4326,7.28356113,47.13844901,POINT(7.28356113 47.13844901),GM,3,O,448.6,,SP,
10900282,08/15/21 11:19 AM,Laengholz-forest-15,Matricaria chamomilla,CF,733,Bruegg,SP,4326,7.2836172,47.13851188,POINT(7.2836172 47.13851188),GM,3,O,446.3,448.6,SP,
10900281,08/16/21 08:16 PM,random,Knautia cf. dipsacifolia,CF,6421,La Chaux-de-Fonds,SP,4326,6.82708947,47.0986983,POINT(6.82708947 47.0986983),GM,3.5,O,1000,1001.9,SP,
10900280,08/16/21 08:28 PM,random,Euphrasia rostkoviana aggr.,-,6421,La Chaux-de-Fonds,SP,4326,6.82521184,47.09606487,POINT(6.82521184 47.09606487),GM,2.5,O,1022.9,1025.1,SP,
10900279,08/20/21 09:54 AM,Flaesserweg-lot-1,Salix alba,-,743,Nidau,SP,4326,7.23714433,47.12886904,POINT(7.23714433 47.12886904),GM,8.5,O,430.1,,SP,
10900278,08/20/21 09:54 AM,Flaesserweg-lot-1,Cichorium intybus,-,743,Nidau,SP,4326,7.23708574,47.12884348,POINT(7.23708574 47.12884348),GM,3,O,430.1,,SP,
10900277,08/20/21 09:54 AM,Flaesserweg-lot-1,Lactuca serriola,-,743,Nidau,SP,4326,7.23705137,47.12884516,POINT(7.23705137 47.12884516),GM,2,O,430.1,,SP,
10900276,08/20/21 09:54 AM,Flaesserweg-lot-1,Daucus carota,-,743,Nidau,SP,4326,7.23703821,47.12884767,POINT(7.23703821 47.12884767),GM,2,O,430.1,,SP,
10900275,08/20/21 09:54 AM,Flaesserweg-lot-1,Plantago lanceolata,-,743,Nidau,SP,4326,7.2370077,47.12884415,POINT(7.2370077 47.12884415),GM,2,O,430.1,,SP,
10900274,08/20/21 09:55 AM,Flaesserweg-lot-1,Artemisia vulgaris,-,743,Nidau,SP,4326,7.23696646,47.12880807,POINT(7.23696646 47.12880807),GM,2,O,430.1,,SP,
10900273,08/20/21 09:55 AM,Flaesserweg-lot-1,Trifolium medium,-,743,Nidau,SP,4326,7.23696646,47.12880807,POINT(7.23696646 47.12880807),GM,2.5,O,430.1,,SP,
10900272,08/20/21 09:55 AM,Flaesserweg-lot-1,Erigeron annuus,-,743,Nidau,SP,4326,7.23695448,47.12879809,POINT(7.23695448 47.12879809),GM,2,O,430.1,,SP,
10900271,08/20/21 09:56 AM,Flaesserweg-lot-1,Trifolium repens,-,743,Nidau,SP,4326,7.23694526,47.12873066,POINT(7.23694526 47.12873066),GM,8,O,430.1,,SP,
10900270,08/20/21 09:56 AM,Flaesserweg-lot-1,Petrorhagia prolifera,-,743,Nidau,SP,4326,7.23693218,47.12877688,POINT(7.23693218 47.12877688),GM,2,O,430.1,,SP,
10900269,08/20/21 09:57 AM,Flaesserweg-lot-1,Lotus corniculatus aggr.,-,743,Nidau,SP,4326,7.23691793,47.12875991,POINT(7.23691793 47.12875991),GM,2,O,430.1,,SP,
10900268,08/20/21 09:58 AM,Flaesserweg-lot-1,Leontodon cf. autumnalis,CF,743,Nidau,SP,4326,7.23696881,47.12878715,POINT(7.23696881 47.12878715),GM,2.5,O,430.1,,SP,
10900267,08/20/21 09:59 AM,Flaesserweg-lot-1,Cirsium vulgare,-,743,Nidau,SP,4326,7.23696219,47.1287434,POINT(7.23696219 47.1287434),GM,2.5,O,430.1,,SP,
10900266,08/20/21 10:00 AM,Flaesserweg-lot-1,Matricaria discoidea,CF,743,Nidau,SP,4326,7.23695699,47.12874223,POINT(7.23695699 47.12874223),GM,2,O,430.1,,SP,
10900265,08/20/21 10:02 AM,Flaesserweg-lot-1,Conyza canadensis,-,743,Nidau,SP,4326,7.23712287,47.12871662,POINT(7.23712287 47.12871662),GM,2.5,O,430.1,,SP,
10900264,08/20/21 10:03 AM,Flaesserweg-lot-1,Verbascum thapsus,-,743,Nidau,SP,4326,7.23713016,47.12875492,POINT(7.23713016 47.12875492),GM,3,O,430.1,,SP,
10900263,08/20/21 10:04 AM,Flaesserweg-lot-1,Lepidium densiflorum aggr.,-,743,Nidau,SP,4326,7.23725011,47.12868443,POINT(7.23725011 47.12868443),GM,2.5,O,430.1,,SP,
10900262,08/20/21 10:04 AM,Flaesserweg-lot-1,Rumex cf. obtusifolius,CF,743,Nidau,SP,4326,7.23725011,47.12868443,POINT(7.23725011 47.12868443),GM,2,O,430.1,,SP,
10900261,08/20/21 10:05 AM,Flaesserweg-lot-1,Plantago major,-,743,Nidau,SP,4326,7.23725011,47.12868443,POINT(7.23725011 47.12868443),GM,3,O,430.1,,SP,
10900260,08/20/21 10:07 AM,Flaesserweg-lot-1,Populus alba,-,743,Nidau,SP,4326,7.23697049,47.12870023,POINT(7.23697049 47.12870023),GM,2,O,430.1,,SP,
10900259,08/20/21 10:11 AM,Flaesserweg-lot-1,Sisymbrium officinale,-,743,Nidau,SP,4326,7.23714072,47.12893141,POINT(7.23714072 47.12893141),GM,2.5,O,430.1,,SP,
